Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude
Kelly,1982-12-01,(0131) 4960789,False,Martinique,03914,1978,16:10:38,25.896015,-1.367975
Paul,1980-10-16,(0116) 4960891,True,United States Minor Outlying Islands,79290,1999,15:52:14,-81.420886,73.147595
Christopher,1981-11-18,(0808)1570738,False,Panama,08068,2018,16:19:47,-82.918104,88.0509915
James,1978-01-01,+4429 2018 0182,True,Argentina,73635,2002,09:51:21,-84.945641,-62.584992
Christopher,2008-01-10,0151 4960510,False,Mayotte,97052,1988,22:52:26,-130.336932,16.6265455
April,1980-07-23,+44(0)121 496 0480,False,Slovenia,65196,1986,07:22:16,166.177630,-45.9512175
David,1996-05-31,+44(0)1184960561,False,Sudan,99150,1994,17:21:53,97.200823,-43.524364
Mark,2020-08-04,+44117 496 0017,True,Portugal,02570,1981,06:40:58,77.483644,5.811156
Destiny,1972-10-30,+44151 496 0376,False,Madagascar,02972,1991,10:59:49,-33.004133,53.782505
Megan,1981-03-30,(0131) 496 0187,False,Ethiopia,93418,1972,09:30:59,131.956579,68.454198
Nicholas,2014-05-29,+44(0)8081570408,False,Benin,29982,2002,20:59:12,-178.357038,24.684610
Brandon,2015-09-11,(0114) 496 0607,True,Guyana,89975,2015,14:41:12,-167.916768,44.960636
Bernard,2009-11-21,+4420 7496 0254,True,Tuvalu,42106,1973,20:34:34,-12.860993,40.9425655
Kimberly,1985-02-11,+44(0)151 4960953,True,Cuba,76386,1977,20:31:13,-137.755505,62.796426
Jose,2005-03-19,+44(0)113 4960747,True,Vanuatu,78171,1989,18:20:00,6.472538,24.516180
Caroline,1999-09-13,+441174960455,False,Suriname,38943,1972,02:06:28,-33.874680,-55.4028885
Dana,1975-05-26,0292018738,False,Malawi,41679,1971,15:37:22,-45.448633,-47.8563035
Julie,2017-05-28,+44(0)121 4960617,False,Venezuela,08868,2020,01:14:00,129.685523,-5.550067
Debra,1989-05-22,+44131 4960220,False,Isle of Man,17936,1980,16:51:53,5.773710,-84.6678555
John,1994-12-22,0808 1570216,False,Bhutan,42268,2002,22:09:51,25.423642,-1.767478
Danielle,1977-01-28,(01632) 960 301,False,Colombia,78700,1992,07:54:44,162.671185,-41.557655
Sherry,2019-12-04,+44(0)1164960463,True,Singapore,23846,1996,11:56:29,-84.495150,14.3885635
Lisa,2000-03-20,+44(0)1164960152,False,Sudan,02655,1999,23:41:03,-120.168648,-9.1173405
Nicholas,2013-06-11,+44114 496 0486,True,Cocos (Keeling) Islands,78895,1998,18:46:53,83.421609,60.036916
Christine,1989-07-26,(0141) 496 0510,True,Gibraltar,83438,2019,00:16:59,146.970722,-56.6860585
Robert,1973-05-18,+441514960833,False,Thailand,22848,1988,17:39:24,-26.132224,-82.8915275
Tammy,2016-11-18,+44(0)113 4960682,True,Isle of Man,73910,1979,22:46:20,-139.183981,15.039135
Sally,1975-07-28,+44141 496 0917,False,United States Minor Outlying Islands,83186,2002,03:56:55,129.994811,27.2114445
Patrick,2007-08-20,01164960875,False,New Caledonia,39201,1977,13:44:14,-141.915068,-49.880756
John,1985-06-28,+44(0)9098790543,True,Northern Mariana Islands,56879,1978,18:01:12,102.267061,46.597182
Teresa,1978-05-04,+44(0)151 496 0032,False,Equatorial Guinea,05736,2014,04:56:16,81.807984,39.1735165
Charles,1985-07-07,0117 4960502,True,Montserrat,54871,1977,00:34:12,151.929607,-4.481628
James,1978-06-27,(020)74960849,False,Argentina,44807,2018,08:47:07,97.804671,-62.7663175
Jonathan,1987-07-15,+44(0)1614960316,True,Slovenia,10280,1977,21:39:59,-147.616960,10.219324
Cody,1999-02-04,0121 496 0351,True,Maldives,07615,1988,05:42:41,-26.855118,-28.680058
Rebecca,2009-05-17,+44(0)131 4960516,False,Northern Mariana Islands,80332,1980,12:23:04,75.742022,-2.069745
Angela,1990-12-03,(0118) 496 0286,True,Norfolk Island,16111,1995,00:18:08,-131.598921,81.369625
Troy,1971-12-06,(0115) 496 0181,True,Antigua and Barbuda,94872,2021,19:30:13,0.719805,-51.1740915
James,2009-05-15,+44(0)118 496 0159,True,Libyan Arab Jamahiriya,17696,2014,03:37:07,-33.689260,26.2105085
William,1998-04-27,+44(0)292018699,True,French Polynesia,18216,2013,11:31:39,-171.022658,15.3660125
Angela,1978-10-16,0289018929,True,Korea,30167,2006,01:43:20,10.197673,26.1613605
Kelly,1993-10-15,+44(0)306 9990030,False,Russian Federation,67480,1977,17:46:51,35.290743,-87.5991935
Jason,1977-04-18,0116 496 0457,False,Bahamas,28025,1970,06:59:07,-162.244771,-83.6121725
Laura,2000-04-24,020 7946 0264,True,Congo,73321,2002,05:57:53,-95.287100,-83.382382
Cynthia,1999-08-27,0121 496 0332,True,Kazakhstan,46020,1970,19:55:33,-85.373308,-12.956768
Rhonda,1996-05-01,+44808 1570595,False,Christmas Island,05750,2020,10:56:31,-80.846572,-68.1235285
Stephen,1977-07-03,+44(0)114 496 0606,True,Samoa,63728,1977,09:38:01,57.339724,25.6294715
David,2017-10-02,+441632 960630,False,Nauru,71913,2004,02:54:02,-171.630183,-38.514925
Brian,1984-11-18,+44(0)1632 960 566,True,Slovakia (Slovak Republic),12688,1979,06:10:42,-45.397954,13.1022005
Amy,1985-11-11,01164960118,True,Cambodia,94256,2004,14:38:30,150.477280,45.4447845
Kimberly,1988-11-27,+44131 4960967,True,Sudan,07933,1993,11:23:00,-21.731224,59.0625905
Michael,2014-08-20,+4428 9018616,True,Panama,01597,1971,10:19:05,14.381726,73.900586
Heather,1983-06-20,+44306 999 0658,True,Bosnia and Herzegovina,20187,1970,23:43:11,-106.247522,-30.259778
Ashley,2001-11-25,(0909) 8790004,False,Mongolia,83438,2000,09:47:31,60.744405,16.792171
Teresa,2010-04-16,+44(0)118 4960585,True,Martinique,85804,2017,17:32:54,-129.686534,6.268678
Maria,2018-09-04,028 9018381,True,Mexico,77200,1994,05:46:58,116.401063,79.0660775
Isabella,1978-08-01,+44(0)3069990947,False,Isle of Man,25525,1990,22:30:24,49.132628,-86.088129
Sean,1971-03-01,01414960062,True,French Polynesia,88038,2011,08:03:42,55.906036,-86.347152
Miranda,1981-05-24,(0141) 4960094,False,Venezuela,08452,2017,21:52:51,-108.708148,-35.0181435
Catherine,1974-07-25,(0114) 496 0093,True,Grenada,29581,2012,05:16:02,127.808603,37.0952135
Dylan,1988-05-09,02074960683,True,Gibraltar,79830,2011,12:01:07,-12.178091,-14.9948225
Lisa,1987-06-30,02074960005,True,Brazil,53698,1998,10:00:46,-99.211944,-40.3068035
Linda,1984-10-31,020 74960993,True,Egypt,73402,2018,03:51:51,-3.104451,-1.6259805
Joel,2009-03-19,+44(0)909 8790827,False,Jamaica,32153,1987,06:56:00,125.297458,-86.539736
Joseph,1971-01-02,08081570640,False,Antigua and Barbuda,76416,1984,11:40:39,-34.101098,7.792670
Patricia,2015-08-30,+44(0)116 4960944,True,Namibia,68559,2004,09:35:18,132.691070,1.204871
Adam,1971-09-29,+44(0)3069990591,True,Kazakhstan,90946,1981,23:32:27,149.452460,-16.8489255
Colin,1994-01-07,+4420 74960016,False,Belarus,97241,1993,00:15:19,120.001594,31.622541
Seth,1979-10-13,08081570978,False,Tokelau,17688,1975,17:25:09,-63.233345,31.925020
Melissa,2009-01-15,+44(0)292018735,True,Palau,84057,1990,20:00:50,70.199018,65.970591
Elizabeth,1977-12-13,+44(0)808 1570041,False,Monaco,07848,1977,07:36:34,-129.786317,-37.0042385
Eric,2007-05-06,+441414960488,False,Chad,90162,1998,03:44:21,171.977984,-39.863598
Marvin,2007-08-29,+44(0)131 4960758,True,Swaziland,81690,2015,01:50:10,-84.647378,28.236572
Tyler,2009-03-22,(0118)4960077,True,Guadeloupe,09213,2010,11:44:27,170.058436,-1.4056595
Elijah,1977-07-07,+441214960366,False,Martinique,41343,2010,19:29:35,96.877245,-19.3135085
Angela,2002-11-09,0909 8790651,False,Mauritania,02007,2020,00:53:59,-127.901902,85.3429375
Kyle,1982-09-08,01414960255,True,Benin,65052,2007,12:39:19,-48.225800,68.1851555
Anne,1973-01-12,(0141) 4960003,False,Mauritania,69414,1988,22:04:11,-69.709619,86.2747435
Timothy,2016-06-07,(0151) 496 0623,False,Cayman Islands,00596,2000,14:38:43,166.344119,67.066053
Michael,1975-09-08,0909 8790098,True,Tajikistan,73190,1990,21:22:34,-54.249472,37.2151645
Rebecca,1992-03-05,+448081570536,False,Lithuania,82521,2007,13:48:32,-139.525421,32.3740635
Theresa,2011-11-12,(0131) 4960678,True,French Guiana,07577,1985,10:24:45,115.476981,46.8448495
Claudia,1989-12-02,(0141) 4960813,True,Pitcairn Islands,05598,1980,10:16:31,18.507587,-43.0382085
Joshua,1983-12-24,+44114 496 0536,True,Mali,40468,2014,08:29:48,170.193482,-75.3369795
Laura,1971-11-13,+44(0)1164960631,False,Tuvalu,92439,1972,04:56:05,27.383277,47.9157815
Jack,1985-12-31,(0909) 879 0382,True,Korea,88247,1979,21:04:38,-40.389170,69.1514405
Leslie,1970-09-22,(0118) 496 0326,False,Bulgaria,01286,2003,06:21:48,134.546434,-50.777142
Karen,1978-12-31,+441614960016,False,Bolivia,53873,2013,17:44:30,108.497060,-51.963715
Adam,1994-03-18,(0121)4960601,True,Vanuatu,27922,1990,20:38:50,145.720361,-60.474841
Paul,1989-12-25,+44(0)1214960019,False,Syrian Arab Republic,86933,2000,15:51:00,130.096029,38.056118
Valerie,1977-04-30,+44118 4960315,False,Peru,86912,2018,11:44:22,83.012089,-72.6190175
Timothy,2011-09-09,+44(0)1154960612,False,Mauritania,02015,2013,14:30:52,-119.803201,26.3760305
Alice,2009-01-05,0114 496 0627,True,Finland,11383,2007,07:05:40,70.416972,-75.191180
William,1986-04-10,+44(0)121 4960410,False,United States of America,65782,1995,00:35:06,160.167769,-56.582930
Sydney,1973-12-18,+44161 496 0114,False,Turkey,28969,1971,03:27:38,-66.278730,59.304124
Richard,1996-12-19,+44(0)1632 960 388,False,Slovakia (Slovak Republic),95248,1974,19:33:35,-20.266760,84.224265
Meghan,1996-04-20,+44(0)114 496 0033,False,Marshall Islands,70553,2011,05:07:55,87.565885,-22.915992
Valerie,1990-09-21,01632 960613,False,Taiwan,02130,1995,18:11:10,26.841531,-46.482890
Scott,2002-12-20,(0151) 496 0929,False,Greenland,78068,1982,15:30:13,161.066792,82.558357
Cynthia,1971-12-11,+44292018899,True,Marshall Islands,98765,2013,06:48:38,73.036099,-26.602225
Martin,2000-07-12,(0117) 4960900,False,Lesotho,78533,1999,21:38:56,-48.251686,-15.5267715
Amanda,1970-12-02,+44(0)1632 960 759,False,Malawi,87101,1990,14:08:13,117.156807,-64.509472
Robert,1977-04-02,(028) 9018 0490,True,Lithuania,91011,1986,03:34:38,165.983224,28.0223805
Jill,1995-05-28,+44(0)131 4960240,True,Algeria,43244,1994,18:47:57,78.313259,23.719181
Dustin,1975-02-23,(0808) 1570642,False,Belgium,61588,2013,23:30:20,106.543173,-54.133787
Amy,2012-07-02,(028) 9018 0233,False,Burundi,18483,2003,06:10:52,99.543481,-27.138037
Tara,1989-11-26,+44118 496 0186,True,Tajikistan,37782,2011,22:14:26,169.226336,-71.0908165
Deanna,1983-10-16,01174960309,True,Venezuela,31696,2011,12:40:02,-170.741995,-38.189232
Jennifer,1975-08-16,+44191 4960197,False,Sweden,41203,1997,07:14:52,-61.651862,-70.364651
Keith,1979-04-04,+44(0)113 496 0091,False,British Indian Ocean Territory (Chagos Archipelago),69004,1998,05:51:58,83.261802,-35.175557
Brandon,1978-12-05,+44(0)1632960755,True,Eritrea,43827,1971,11:29:22,147.760599,65.4234245
Melanie,2019-10-22,0117 4960612,True,Central African Republic,99100,1974,22:19:47,-79.389624,-22.489509
Paige,1970-07-25,+44(0)292018850,True,Niue,24606,2008,06:39:43,-143.355558,-35.6137835
David,1971-06-11,+44(0)1614960662,False,Afghanistan,53161,2010,19:49:49,42.605587,26.7202955
Michael,1982-05-17,+44116 496 0519,True,French Southern Territories,96037,1996,15:50:43,-12.987009,4.0546265
Brenda,1981-10-21,(0113)4960148,True,Bahrain,16472,1984,00:46:12,-116.869174,43.286317
Angela,2011-09-10,(0117)4960610,True,Hong Kong,48789,1997,10:11:23,-30.879815,58.480015
Brittany,2007-08-17,+44121 4960091,False,Belize,31470,1970,05:35:01,36.902970,66.8615315
Kimberly,2018-08-19,0121 496 0416,True,Central African Republic,14561,1988,04:16:46,-50.600666,-53.380318
Joseph,1981-07-09,(01632) 960 314,True,Switzerland,12025,2007,05:19:00,52.557352,-65.335918
Kenneth,1991-12-22,(0121) 496 0117,False,Brunei Darussalam,34779,1999,07:15:41,70.514488,24.9778225
David,1975-03-06,+44(0)115 4960990,False,Israel,12971,1991,07:30:30,84.813234,-6.625814
David,1985-05-08,+441514960974,False,Portugal,48755,1985,15:30:06,-149.481798,88.304216
Michael,2006-01-09,(0117) 496 0435,False,Bosnia and Herzegovina,49658,1974,01:13:18,-70.613604,-34.8102325
Alexander,2003-08-03,(0118) 496 0726,False,Cote d'Ivoire,85134,1992,04:40:32,-136.031112,-79.9949575
Kelsey,1979-11-14,+441164960687,False,Cameroon,89655,2001,03:13:08,-13.631853,-29.0048905
Janet,2008-02-05,+441914960914,False,Maldives,78345,2019,02:20:49,156.715738,-39.5219145
Michael,1979-02-12,(0117) 496 0268,False,Togo,54891,1986,13:50:58,6.934737,34.824657
Victoria,1986-10-29,0306 9990623,True,Israel,45881,2001,23:03:19,3.274003,24.2016465
Danny,2014-05-23,+44(0)1164960221,True,New Zealand,33236,1993,05:02:10,-37.042692,82.956576
Robert,1997-12-23,+44(0)1214960011,False,Eritrea,48049,1991,12:20:05,17.001114,-69.7077555
Angela,1991-03-24,(0114) 4960957,True,Turkey,37941,2013,07:28:36,-135.777416,-36.7878145
Matthew,1999-12-29,(029)2018348,True,Lithuania,67270,2008,22:22:37,-149.277570,-2.6380245
Cassandra,2002-06-18,+441632960673,False,Moldova,18825,1996,22:47:57,55.922686,-42.3026255
Sara,2017-05-13,+44121 496 0413,False,Jersey,48826,1998,04:19:35,41.326514,-43.4214105
Dawn,2020-05-18,(0909) 879 0990,False,Ghana,79909,1987,22:01:24,4.715310,58.145052
Amanda,2009-03-25,01144960466,True,Brazil,33548,1974,19:29:28,-108.857421,-50.052640
Holly,2001-01-06,(0121) 4960588,True,Trinidad and Tobago,85446,1982,13:58:16,-50.543235,-82.5813175
Christopher,2003-09-18,+44(0)1154960140,True,United Kingdom,37097,1995,04:53:14,50.182696,-51.7819665
Nicholas,2013-08-30,+44131 496 0527,False,Yemen,71158,1986,14:19:55,-74.951916,14.239343
Alexis,1976-08-22,(0161) 4960918,True,Denmark,05191,1978,20:24:34,178.100165,24.234270
Douglas,2018-01-29,(0113)4960668,True,Serbia,95540,2014,15:48:16,71.587100,-12.855227
Ashley,1999-01-16,+44(0)117 496 0137,True,South Africa,49106,2005,02:22:01,-177.836050,-84.555150
Lisa,2008-08-13,(0114) 4960135,True,Wallis and Futuna,16805,1983,16:10:53,179.573994,72.8783595
Shelly,2016-08-31,0121 496 0505,True,Monaco,57994,1977,18:45:16,-64.842449,18.9200845
Connie,1972-03-31,+44292018854,True,Northern Mariana Islands,30774,2008,18:52:21,-137.793387,53.4593085
Gina,2011-12-14,+44161 496 0380,False,Micronesia,63744,2015,13:41:31,92.483593,7.712221
Brian,1985-09-06,+44(0)118 496 0700,True,Cook Islands,45679,1989,17:32:35,113.656409,-53.2845645
Susan,1979-01-16,+44(0)1144960443,True,Nauru,36526,2009,05:14:14,98.689395,-61.357603
Mark,1987-05-06,(0306)9990633,False,French Polynesia,17484,1986,23:02:53,-169.235320,-71.995444
Andrew,1981-12-07,(01632)960528,True,Armenia,62372,2019,02:15:09,5.097392,-54.2660285
Ashley,1992-10-04,+441914960189,False,Venezuela,57390,1987,03:13:56,174.103603,-18.6574505
Bruce,2017-11-14,+44115 4960257,True,Fiji,46856,2006,12:15:58,40.616248,-71.3052715
David,2013-11-10,+441214960643,False,Qatar,46424,1973,12:41:12,-92.026425,-25.1469525
Brian,2006-08-20,+44(0)114 496 0783,False,Uzbekistan,31434,1972,21:39:36,139.505494,-62.533622
Russell,1999-06-03,(0191) 4960035,True,Iraq,02932,1991,21:12:44,145.564168,35.411600
Katrina,1991-01-28,+44131 496 0094,True,Northern Mariana Islands,71901,1974,09:23:40,148.055257,42.0486615
Sandra,2006-10-28,01632 960 620,True,Luxembourg,59444,2005,11:36:40,-154.589966,46.8660285
Debbie,1972-02-10,+44(0)292018861,True,Tonga,03301,2010,06:38:52,143.292039,-56.911576
Michael,2008-01-16,+44116 496 0319,True,Austria,75542,1983,11:49:23,-119.004017,-54.4297405
Robert,1993-12-21,01184960518,False,Lao People's Democratic Republic,56714,2017,18:07:41,-2.278303,-51.7719705
Sharon,1982-12-26,+44(0)117 4960348,False,Suriname,36172,2009,03:18:19,92.010374,-24.164010
Jonathan,2000-06-08,01154960839,False,Germany,81618,2017,06:50:01,-104.855291,63.060470
Joel,2010-06-17,+441514960772,False,Wallis and Futuna,41941,1987,19:06:58,69.011431,56.3230885
Alan,2016-07-23,+44(0)1164960948,True,Syrian Arab Republic,49369,2000,21:09:51,-60.324349,14.7373745
Jessica,1986-08-12,0151 496 0990,False,Madagascar,77518,1997,16:06:22,110.481140,23.292902
Jose,1975-08-05,+44(0)1214960333,True,Hungary,82823,1987,03:56:57,141.841974,45.496219
Kelli,2005-08-23,0117 4960378,False,French Polynesia,45593,1993,20:22:48,94.769841,-12.006683
Emily,1993-01-30,+44(0)161 496 0257,False,Cocos (Keeling) Islands,05494,2019,09:36:01,27.355016,-74.8673735
Katherine,2004-02-12,+44115 4960557,True,United Arab Emirates,41076,2017,10:20:52,-55.269111,29.2486755
Patricia,1987-10-07,+44(0)289018194,False,Eritrea,73226,1982,00:25:07,69.420946,64.6737045
Leon,1976-12-19,01514960501,True,Cocos (Keeling) Islands,50960,1996,04:50:32,-176.413080,-49.885918
Chris,1980-04-25,01514960527,True,Andorra,04066,1990,20:37:26,139.534892,18.8175625
Johnny,2008-09-14,+44(0)20 74960748,False,Guinea-Bissau,23085,2001,00:05:43,84.849342,40.895796
Christopher,1978-12-19,+441632 960 142,False,Dominican Republic,27914,2020,18:23:06,-25.148612,-61.7239615
Philip,2009-12-20,(0121) 496 0049,True,Kenya,21249,2015,10:22:37,-97.944745,20.4029695
Julie,1971-11-05,0289018804,False,Finland,44150,2017,01:37:01,83.640824,8.123574
Daniel,2019-03-17,(0113) 4960927,False,Cambodia,19866,2009,09:35:10,-2.062957,-84.1977585
Anna,2014-03-26,+44(0)115 4960063,True,Vietnam,90479,1985,22:14:31,-166.253132,-64.3852595
Valerie,1970-08-09,0909 8790232,False,Marshall Islands,89790,2002,01:41:53,104.513434,73.404032
David,2006-07-03,+44131 496 0155,False,Marshall Islands,92412,1999,22:35:16,-88.229217,-8.171136
Cynthia,2005-05-21,(020) 7496 0713,True,Nigeria,47836,1983,09:49:13,110.060120,-74.4390445
Elaine,2002-03-15,+44(0)131 4960142,False,Cote d'Ivoire,58173,1996,12:43:31,154.073915,-39.016690
Tracy,1995-08-31,029 2018048,False,Guinea,25130,2014,10:18:05,-3.821973,72.2921925
Annette,1973-11-03,(0114) 4960752,True,Marshall Islands,44369,2018,18:57:39,166.748009,10.752574
Megan,1983-01-19,+44118 4960507,True,Saint Helena,63483,1997,20:31:12,74.957036,43.3200855
Amanda,1970-01-14,+44131 496 0984,False,Qatar,91718,1993,08:57:35,-121.984472,16.889332
Kathryn,2012-02-07,(0113) 496 0331,True,Paraguay,77030,1990,20:23:36,129.051457,-47.3866745
Gregory,1982-01-24,+44(0)1632960284,True,Bulgaria,34190,1980,18:23:35,18.095880,-63.327887
William,1982-02-09,+44(0)1134960814,True,Germany,07371,2015,07:05:20,142.524453,-77.988178
Stephanie,1985-06-19,+441154960884,True,Taiwan,32867,1996,14:26:12,-97.079378,70.055180
Richard,2008-06-10,(0808) 157 0480,False,Haiti,25244,1985,14:02:20,-101.218474,-60.916549
Jesse,1998-05-12,0306 9990654,False,Greece,47396,2004,17:40:09,-110.968260,-74.672702
Harry,1982-12-30,01614960712,False,Syrian Arab Republic,73322,1987,13:57:40,100.148564,-33.866286
Destiny,1994-05-10,+44(0)121 4960917,False,Cyprus,27747,1976,00:48:26,102.321841,58.046257
Laura,2006-02-07,+44(0)131 496 0488,True,Liberia,78702,1977,17:31:08,-67.573142,17.751746
Kelly,2012-07-22,+44(0)1414960038,False,Senegal,82800,2001,17:49:10,-141.761990,17.8990605
James,1974-01-23,+44306 999 0524,True,Saint Pierre and Miquelon,98691,1977,18:31:09,152.839916,87.921082
Sharon,1992-06-13,+44909 8790099,False,Svalbard & Jan Mayen Islands,10119,1998,07:05:15,-28.668989,41.186356
James,2004-04-11,(0118) 4960339,False,Dominican Republic,12627,1986,15:48:19,56.459112,-56.5102645
Diana,1982-04-18,+44(0)151 4960808,False,Cuba,68066,2007,07:26:13,135.405090,12.5612725
Shane,2006-08-26,+44(0)8081570133,True,Liberia,16250,1992,11:26:19,-119.135200,-55.8294345
Eric,2001-03-02,+4420 74960867,False,Burundi,64762,2007,13:40:54,-3.256597,-80.369413
Summer,2006-08-15,(0191) 4960364,True,Iran,01533,1981,07:30:59,91.834487,78.4666015
Jeffrey,2001-06-16,+44141 4960423,True,Bolivia,39181,2003,01:58:01,73.965487,11.9151875
Randy,1978-08-10,(0151)4960829,True,Madagascar,77624,1972,21:59:12,-129.099336,-57.3344625
Debbie,1987-06-27,(0121) 4960391,False,Croatia,57494,1996,21:30:43,-129.938320,-31.0108705
Dennis,1997-03-10,0808 1570564,True,Nigeria,03094,1996,09:27:54,-162.486106,-9.0387655
George,1992-05-11,0121 4960706,True,British Indian Ocean Territory (Chagos Archipelago),95480,2020,08:54:34,-21.913475,-59.5474825
Barbara,1972-09-08,(0121) 496 0881,True,New Zealand,40692,2006,14:04:51,5.204973,4.617613
Christina,2006-05-17,0118 4960242,True,Antarctica (the territory South of 60 deg S),18119,2012,04:20:25,23.256612,-31.0123725
Heather,1983-09-03,(0141)4960997,True,Fiji,38491,2013,14:08:58,71.597904,-42.1677635
Anthony,2000-12-05,(0114) 496 0302,True,Colombia,88540,1995,00:29:22,-78.227167,69.696839
Ralph,1987-01-13,+44118 4960459,False,Guernsey,91010,1994,18:36:13,-45.033047,-3.7878105
Eric,2018-09-17,+44(0)131 496 0895,False,Syrian Arab Republic,80553,2010,11:39:04,-48.436633,26.808587
Cassandra,2001-04-19,(0114) 4960010,True,Kazakhstan,67441,2004,01:45:59,-144.938897,-29.2805565
Christopher,1990-03-14,+44(0)116 496 0941,True,Palestinian Territory,49819,1992,21:03:10,-73.706011,56.105315
Mark,2001-05-05,(01632) 960 615,False,Romania,79447,2019,16:59:50,-173.615529,-28.5713775
Sara,1972-09-19,+44121 496 0166,False,Kazakhstan,28406,2008,01:54:37,13.746235,66.474508
Sharon,1992-12-02,+441164960344,True,Peru,36720,1998,19:48:29,-93.827419,72.308543
Alan,1976-01-15,+44(0)289018066,True,Serbia,14659,2003,04:57:50,66.274092,70.572608
Roberta,1986-08-18,+441134960858,True,Liechtenstein,23135,2021,18:21:00,21.474840,-78.239632
Jennifer,2000-03-03,01632 960 928,True,Tuvalu,56482,1984,03:40:53,-124.539361,-79.0444845
Angela,2015-03-11,+44113 4960183,True,Eritrea,40388,2014,06:23:36,-60.180483,67.5317795
Zachary,1993-03-11,+441184960405,True,Uganda,55371,2016,07:40:51,-1.031789,-65.747982
Ann,1974-03-19,0151 496 0630,True,Myanmar,12376,2000,21:30:59,-128.817811,-43.067002
Alisha,1981-07-13,01184960721,True,Vanuatu,91486,1974,18:07:37,-43.759791,-75.9059785
Cheyenne,2016-11-01,(0141) 4960112,True,Ukraine,16826,1992,07:52:05,33.771528,-35.8074395
Kathleen,2008-08-19,+44(0)1184960359,True,Hungary,12106,1985,13:49:49,-155.865267,-34.9784645
Dawn,1977-05-15,029 2018 0259,True,Iceland,84610,2020,19:45:18,53.163117,-74.4529045
Yesenia,1976-01-23,(0808) 1570251,True,Jordan,78668,2014,07:17:42,-40.267728,79.6023215
Zachary,2015-07-05,+441214960706,True,Andorra,80329,1993,04:45:50,-26.968611,-6.9736755
Edward,1982-09-30,0113 496 0784,False,Iraq,84175,1971,17:36:02,174.061449,-40.6405235
Stephanie,2003-07-24,+44808 157 0555,False,South Africa,67135,2005,21:07:37,44.974885,-17.5922835
Terri,2009-03-10,02074960744,False,Niger,38170,1988,11:34:52,119.458806,24.859244
Ian,2005-03-29,(0151) 496 0753,True,Marshall Islands,26058,1983,04:47:13,-99.468962,12.288511
Billy,2015-02-18,0141 496 0284,True,Egypt,22508,1977,07:37:32,-108.317600,43.102704
Annette,1991-08-31,0117 4960874,False,Norway,17583,2008,14:53:18,11.185104,-15.902443
Emily,2016-01-15,(0306) 9990627,True,Turks and Caicos Islands,67534,1971,18:22:37,40.125541,29.5407885
Michael,1996-05-12,(0141) 496 0413,True,Equatorial Guinea,65084,1994,03:37:07,-17.304875,-2.8220805
Hannah,2004-12-16,(0113)4960603,False,Kiribati,21185,2017,18:38:15,166.871553,-3.275436
Miranda,1994-09-23,(0117) 496 0647,False,India,10078,1991,23:41:09,-124.368633,30.1730765
Kevin,2001-03-05,+44121 496 0148,True,Cocos (Keeling) Islands,98358,2014,22:09:04,49.314419,68.591446
Laura,2014-12-10,+44117 496 0615,True,Japan,07354,1974,03:13:23,107.514214,39.737927
Michael,2015-09-30,+4428 9018817,True,Czech Republic,90675,2005,14:19:40,40.224680,-85.5490585
Ethan,2019-03-08,+44(0)306 999 0931,True,Nepal,14146,2010,13:22:37,58.717578,74.5850105
Stacy,1981-07-04,(029) 2018 0274,False,Montserrat,58014,1971,14:34:55,125.006749,-66.744758
Danielle,2011-05-29,+44113 496 0881,True,Cambodia,72156,2013,21:51:52,78.239804,-33.220686
Kelsey,2020-04-03,01154960699,False,Cote d'Ivoire,53933,2015,03:46:45,175.621339,-71.8689905
Victoria,2008-05-01,+441514960564,True,Mozambique,98519,2006,07:56:58,-129.920315,-83.404100
Danielle,1995-09-30,+44(0)2074960364,True,Angola,02945,2004,11:59:06,-109.852547,-87.1893675
Shawn,1990-07-06,0909 8790909,False,Cook Islands,63183,1977,19:47:31,-59.127652,34.896947
Robin,2018-02-20,08081570339,False,Bhutan,17118,2001,21:37:53,-139.771394,-67.759441
John,1984-10-24,+44909 8790523,True,Guatemala,25959,1987,04:40:24,-75.139565,-10.132706
Thomas,1987-10-01,+44(0)1174960856,True,Cyprus,41935,2005,17:46:15,-7.295884,16.7210615
Andrew,1987-03-22,0306 999 0522,False,Mayotte,97131,1992,02:11:43,-89.779571,16.7498195
Emily,1985-03-10,+448081570728,False,Holy See (Vatican City State),27219,1975,02:41:39,103.772132,-26.373986
Sherri,2004-01-04,+441632960950,True,Fiji,68873,1981,01:49:21,-142.709926,-19.6336605
Rachel,1970-12-09,(0116) 4960931,False,Antigua and Barbuda,99715,2004,14:01:38,-155.308086,50.714291
David,2005-09-21,09098790328,False,Benin,84797,1993,16:08:15,-39.084408,-1.6993945
Taylor,1989-11-08,+44114 496 0846,False,Norfolk Island,39248,2015,08:27:05,-14.095851,-6.3519205
Angie,1976-09-18,+44306 999 0636,True,Croatia,48367,2016,23:01:31,-158.100875,14.0844425
Zachary,1995-10-25,+44306 999 0833,False,Czech Republic,41544,1981,01:15:39,1.939114,-13.3084675
Suzanne,1971-03-06,+44292018864,True,Gambia,17564,2018,06:42:23,39.294723,-39.540398
James,2001-07-02,01632960574,False,Angola,47854,1990,21:23:08,-30.230286,-81.3728215
Lindsey,2004-08-25,0909 8790830,True,Guadeloupe,91186,2020,14:14:17,-116.771993,4.9167575
